As4+Ti2S6_beefa4782e9e5477+9adbcead.vasp,0.0,0.6037,0.6037
As4+TiS2_e86cb71644fed54f+b3ffa4fa.vasp,0.0,-0.4018,-0.4018
As4+ZrS2_df4d87c2ce94543f+2b1cfda3.vasp,0.0,-0.2287,-0.2287
Bi2+C2_108052fb3efca484+41b17215.vasp,0.0,-0.2787,-0.2787
Bi2+NbTe2_e7dcfe0b64336679+98853257.vasp,0.0,0.8963,0.8963
Bi2+NiTe2_462e5201271ca76d+875b8ffa.vasp,0.0,1.0658,1.0658
Bi2+P2_a20c18917d65e33e+75bd30ce.vasp,0.0,0.1862,0.1862
Bi2+SnS_c639773c1e22bee9+f1742804.vasp,0.0,0.4859,0.4859
Bi2+SnS2_95dff1f7ab830480+1f1c0d62.vasp,0.0,0.1658,0.1658
Bi2+ZrS2_ef0eab96cdc8d62b+26ec0572.vasp,0.0,-0.3254,-0.3254
Bi2+ZrSe2_42b22b983a732911+02725c22.vasp,0.0,-0.5105,-0.5105
Bi2Se3+NbTe2_b73bf8e789fbbc03+e6d21521.vasp,0.0,1.3014,1.3014
Bi2Se3+NiSe2_627726234a0ad53f+8761916f.vasp,0.0,0.5297,0.5297
Bi2Se3+Pd4Se6Hg2_fb0d865607bd094f+2d7a4b7c.vasp,0.0,0.3809,0.3809
Bi2SeTe2+Bi2_d4699c5cd8ea37ba+6e297d55.vasp,0.0867,1.5489,1.5489
Bi2SeTe2+C2_75b8867e0793d2f2+b50cd6c3.vasp,0.0,0.8913,0.8913
Bi2SeTe2+NiTe2_c68be6afcec9a029+dc18097f.vasp,0.0,1.7106,1.7106
Bi2Te3+NiTe2_a51d7faa58cad136+7cae4af3.vasp,0.0,1.8441,1.8441
Bi2Te3+Si2_add6a716a7c28ec6+73ea083c.vasp,0.0,0.9425,0.9425
BN+C2_c1c172375c1d2e26+74a6d956.vasp,0.0,-1.2648,-1.2648
BN+ReS2_51c68596c13e2920+644945f5.vasp,0.0,0.2791,0.2791
BN+TaS2_3baa4f431c562bce+4650353e.vasp,0.0,-1.5458,-1.5458
BP+Bi2_8440ca1088d773cf+3198075c.vasp,0.0,-0.2471,-0.2471
BP+C2_af334538155ecbb8+7889b99c.vasp,0.0362,-1.0233,-1.0233
BP+HgTe_4455300154e5f26a+9381658f.vasp,0.0,-1.9325,-1.9325
BP+NiTe2_dff8cb67730286b2+c3030667.vasp,0.0,0.4892,0.4892
C2+C2_072a0ac6318bf8d1+3024201a.vasp,0.0,-1.0054,-1.0054
C2+Ga2Se2_8ee81cb515348d10+5e52371e.vasp,0.0,-0.2344,-0.2344
C2+Ga2Se2_8ee81cb515348d10+960426de.vasp,0.0,-0.2725,-0.2725
C2+IrTe2_2984012b8a3b7c5d+818e5982.vasp,0.0,-1.2148,-1.2148
C2+NbS2_e71c76a4ab815173+4c3b92a6.vasp,0.0,-0.6793,-0.6793
C2+NbTe2_21286b5765e01d87+eba8ecb8.vasp,0.0,0.3574,0.3574
C2+NiTe2_7993f992a09f326a+c2f33c5f.vasp,0.0,0.322,0.322
C2+NiTe2_7993f992a09f326a+e69064e2.vasp,0.0,0.3323,0.3323
C2+P2_569efb9951847c4f+68eb4a77.vasp,0.0,-0.5569,-0.5569
C2+Pt4Se6Hg2_07ad45f6497be5a0+620b727c.vasp,0.0,-0.8636,-0.8636
C2+Pt4Se6Hg2_07ad45f6497be5a0+dedbd0d0.vasp,0.0,-2.1391,-2.1391
C2+PtSe2_cdf26a6890e98709+9d271255.vasp,0.0,-0.3037,-0.3037
C2+PtSe2_cdf26a6890e98709+b50cc8ec.vasp,0.0,-0.3328,-0.3328
C2+ReS2_57fa14aa066247f7+446768c0.vasp,0.0,0.018,0.018
C2+Sb2Te3_a55dd1e789772bf2+63df68df.vasp,0.0,1.0585,1.0585
C2+Si2_b38795dc38c984df+d7fa3a4c.vasp,0.0,-1.0807,-1.0807
C2+SnS_3e02f112beb94291+135eeec9.vasp,0.0,0.0104,0.0104
C2+SnS_3e02f112beb94291+c22ceb15.vasp,0.0,-0.0604,-0.0604
C2+SnSe2_831b9bb2202dedee+802c6d19.vasp,0.0,-2.2536,-2.2536
C2+WSe2_8c8bc107f8842d84+e827dd14.vasp,0.0,0.2167,0.2167
C2+ZrS2_7f0b3cbfb2f8862d+11ea7de3.vasp,0.0,-0.5808,-0.5808
C2+ZrSe2_4e1a39fbc96b64a6+1f708f67.vasp,0.0,-1.9855,-1.9855
CdTe+In2Se3_9336f4a37c1168d3+96b7f600.vasp,0.0,-0.6824,-0.6824
CdTe+TiSe2_d7ae2b5afe625796+4f0f3f6d.vasp,0.0,-1.2233,-1.2233
CdTe+TiSe2_d7ae2b5afe625796+9e311953.vasp,0.0,-1.3235,-1.3235
Ga2S2+NbTe2_5c58e277daeb3a86+bace6737.vasp,0.0,0.9146,0.9146
Ga2S2+NbTe2_5c58e277daeb3a86+cfaf9a70.vasp,0.0,0.8645,0.8645
Ga2S2+Pd4Se6Hg2_b2d24b012bb29b8d+0f1042ac.vasp,0.0,0.0699,0.0699
Ga2S2+Pd4Se6Hg2_b2d24b012bb29b8d+bcd858ff.vasp,0.0,0.0028,0.0028
Ga2Se2+IrTe2_834f3092dd822f7e+2b2f4afc.vasp,0.0,0.6916,0.6916
Ga2Se2+IrTe2_834f3092dd822f7e+96352847.vasp,0.0,0.624,0.624
Ga2Se2+NbS2_5c3faf944a752328+ddb1de26.vasp,0.0,-0.3591,-0.3591
Ga2Se2+TaS2_91b3a065635e81ca+5bcddab6.vasp,0.0,-2.0911,-2.0911
Ge2+HgTe_c9d12d6d85f37ec0+b03fe5e4.vasp,0.0,-1.653,-1.653
Ge2+In2Se3_cce9ccca5e582d71+0ee94003.vasp,0.0,-0.0507,-0.0507
Ge2+In2Se3_cce9ccca5e582d71+710777b5.vasp,0.0,-0.2661,-0.2661
Ge2+NiSe2_f667416f061b5f13+4f277186.vasp,0.0,-0.6981,-0.6981
Ge2+PdS2_2fabca67fa257fb7+166de486.vasp,0.0,-0.6447,-0.6447
Ge2+PdTe2_fa9658d6f71de484+a7bf1280.vasp,0.0,0.0284,0.0284
Ge2+PdTe2_fa9658d6f71de484+d5882a7a.vasp,0.0,0.0359,0.0359
Ge2+PtTe2_e4ec2333c3becd51+5756f3c4.vasp,0.0,-0.0539,-0.0539
Ge2+PtTe2_e4ec2333c3becd51+8a3a036c.vasp,0.0163,0.0835,0.0835
Ge2+TaSe2_bd8944ab322b2bac+d8c3c8a2.vasp,0.0,-0.8164,-0.8164
GeS+IrTe2_f2ecaec8223231e8+58cce82b.vasp,0.0,0.3095,0.3095
GeS+IrTe2_f2ecaec8223231e8+971b128e.vasp,0.0,0.2906,0.2906
GeS+PdS2_5931501676ef4fbf+1489655a.vasp,0.0,0.0034,0.0034
GeS+ReSe2_f8e7f809164497d1+17bed47b.vasp,0.0,0.3525,0.3525
GeS+ReSe2_f8e7f809164497d1+28a3eceb.vasp,0.0,0.342,0.342
GeS+TaSe2_b08d8b3120ed4dd9+13412c22.vasp,0.0,-0.7431,-0.7431
GeS+TaSe2_b08d8b3120ed4dd9+4f939275.vasp,0.0,-0.8652,-0.8652
GeS+TaSe2_b08d8b3120ed4dd9+7e9f467f.vasp,0.0,-1.0633,-1.0633
GeS+TiSe2_f58765fb920e03c6+34b7bb6a.vasp,0.0,-0.6558,-0.6558
GeS+TiSe2_f58765fb920e03c6+37e2dc43.vasp,0.0,-0.7079,-0.7079
GeS+TiSe2_f58765fb920e03c6+51f05f33.vasp,0.0,-0.7807,-0.7807
GeS+TiSe2_f58765fb920e03c6+654683b3.vasp,0.0,-0.7801,-0.7801
Hf2Te6+Hf2Te6_8a4bd73b5239b3ff+3146e7e4.vasp,0.0,1.8077,1.8077
Hf2Te6+Hf2Te6_8a4bd73b5239b3ff+8abf4fb9.vasp,0.0,1.8033,1.8033
Hf2Te6+Pd2Se4_b184675cbbb0f3fb+8b468a5f.vasp,0.0,0.4728,0.4728
Hf2Te6+Pd2Se4_b184675cbbb0f3fb+f1a6fe44.vasp,0.0,0.6194,0.6194
Hf2Te6+Zr2Te6_f6b4e7bee58946cd+22be6d6b.vasp,0.0,1.7625,1.7625
Hf2Te6+Zr2Te6_f6b4e7bee58946cd+450dd140.vasp,0.0,1.7629,1.7629
HgTe+HgTe_5666b5bd1a1fee47+07f69aa5.vasp,0.0,-2.0854,-2.0854
HgTe+HgTe_5666b5bd1a1fee47+0b5d3b5b.vasp,0.0,-1.9074,-1.9074
HgTe+HgTe_5666b5bd1a1fee47+b131ad25.vasp,0.0269,-2.1818,-2.1818
HgTe+HgTe_5666b5bd1a1fee47+b3f84f75.vasp,0.0,-1.9445,-1.9445
In2Se2+NbSe2_a49b919729568651+66ebce78.vasp,0.0,-0.0166,-0.0166
In2Se2+NiSe2_caac643f89f3f28d+cedd48fd.vasp,0.0,0.0883,0.0883
In2Se2+TaSe2_35f3719c23dfa06f+741200b7.vasp,0.0,-0.2362,-0.2362
In2Se2+TiSe2_fa40a01db4400fc9+0001.vasp,0.0,-0.1116,-0.1116
In2Se3+MoTe2_187d8d245ddd2062+8db034cb.vasp,0.0,1.4003,1.4003
In2Se3+NbSe2_3447f49a0fa144c4+99a116cf.vasp,0.0,0.2464,0.2464
In2Se3+NiSe2_2a854d7142ef1dbf+f6436bf2.vasp,0.0,0.1432,0.1432
In2Se3+PdTe2_ff28843909ad873a+2dc185b7.vasp,0.0,1.0015,1.0015
In2Se3+PdTe2_ff28843909ad873a+bffe196b.vasp,0.0,1.1232,1.1232
In2Se3+PtTe2_5e73a45c98d303e2+35bf3c1f.vasp,0.0,0.921,0.921
In2Se3+PtTe2_5e73a45c98d303e2+ea096d97.vasp,0.0,1.0676,1.0676
In2Se3+ReSe2_1bc336bf0fb99a96+dd8ea9b8.vasp,0.0,0.3613,0.3613
In2Se3+TaSe2_dc6db3da05ff9e01+3132f61c.vasp,0.0,-1.7991,-1.7991
In2Se3+TiS2_d25535bb67396df6+8c21b48a.vasp,0.0,0.0868,0.0868
IrTe2+IrTe2_7ef1fae3555e697b+0ad9a941.vasp,0.0,1.4062,1.4062
IrTe2+IrTe2_7ef1fae3555e697b+0b52aea4.vasp,0.0,1.3596,1.3596
IrTe2+MoSe2_603e30e7231cfc16+9c4d4e8e.vasp,0.0,1.0428,1.0428
IrTe2+NbS2_f974e7a44c5b1377+9d05c67d.vasp,0.0,0.8981,0.8981
IrTe2+NiS2_99113954352cca8d+96ea2567.vasp,0.0,0.4557,0.4557
IrTe2+P2_b475137f1c532169+412e66c6.vasp,0.0,0.6953,0.6953
IrTe2+ReS2_6e7205e63ff0338c+b86cd910.vasp,0.0,0.9608,0.9608
IrTe2+Si2_bd677bcd25cbbcdf+507999bd.vasp,0.0,0.2271,0.2271
IrTe2+Si2_bd677bcd25cbbcdf+76d55535.vasp,0.0,0.2069,0.2069
IrTe2+Si2_bd677bcd25cbbcdf+84b1065c.vasp,0.0,0.309,0.309
IrTe2+SnSe2_963ded067d7b37fa+121eae02.vasp,0.0,0.7515,0.7515
IrTe2+SnSe2_963ded067d7b37fa+bf43834e.vasp,0.0,0.645,0.645
IrTe2+TaS2_f04d04fbf6ccda5d+453db029.vasp,0.0,0.4355,0.4355
IrTe2+TiS2_c5880eeed6c51ccd+28b606a0.vasp,0.0,0.4061,0.4061
IrTe2+WSe2_ae6df86c3cc8c5a8+b41cc5b4.vasp,0.0,1.0138,1.0138
MoS2+NiTe2_9792f72bdadbe47c+13e24053.vasp,0.0,1.5917,1.5917
MoSe2+NbS2_2766b1b86d03d5cf+5ba22c02.vasp,0.0,0.6115,0.6115
MoSe2+ReS2_3c32d7131084a6d5+058896c4.vasp,0.0,1.6346,1.6346
MoSe2+ReS2_3c32d7131084a6d5+ffd9e168.vasp,0.0,1.538,1.538
MoTe2+NbSe2_4fd042d514a51a21+6f143b56.vasp,0.0,1.345,1.345
MoTe2+NbSe2_4fd042d514a51a21+736e6a56.vasp,0.0,1.3604,1.3604
MoTe2+TiSe2_94d981701ebddb36+4e811583.vasp,0.0,1.0673,1.0673
MoTe2+TiSe2_94d981701ebddb36+f7e07b83.vasp,0.0,1.0689,1.0689
NbS2+NbS2_50650208bb4e1e0f+59fdfc53.vasp,0.0,0.3794,0.3794
NbS2+NbS2_50650208bb4e1e0f+bd5d743d.vasp,0.0,0.3278,0.3278
NbS2+P2_b3cb21490c73d9cc+02976edd.vasp,0.0,-0.4419,-0.4419
NbS2+P2_b3cb21490c73d9cc+4665263b.vasp,0.0,-0.117,-0.117
NbS2+P2_b3cb21490c73d9cc+586d59df.vasp,0.0,-0.0546,-0.0546
NbS2+P2_b3cb21490c73d9cc+e166366b.vasp,0.0,-0.4413,-0.4413
NbS2+Si2_eafa657608c33ccd+e17303a5.vasp,0.0,-0.422,-0.422
NbS2+SnSe2_1b84c9ed45b77683+da249e47.vasp,0.0,-0.4221,-0.4221
NbS2+TiS2_9b101fba25cdad00+37ae1208.vasp,0.0,0.0193,0.0193
NbS2+TiS2_9b101fba25cdad00+b3df499a.vasp,0.0,0.0763,0.0763
NbS2+ZrSe2_b26a94a48eb55f91+50eac7f1.vasp,0.0,-0.2833,-0.2833
NbSe2+NiSe2_8966af435fe677ab+a7395ce5.vasp,0.0,0.1544,0.1544
NbSe2+NiSe2_8966af435fe677ab+f244fb1f.vasp,0.0,0.1238,0.1238
NbSe2+PdS2_2c11f179d27db787+37ebb8ae.vasp,0.0,0.1258,0.1258
NbSe2+PdS2_2c11f179d27db787+d93eb315.vasp,0.0,0.1165,0.1165
NbSe2+PdTe2_f2c3217d76dc0857+bcc08d82.vasp,0.0,0.5744,0.5744
NbSe2+PtTe2_c275c2f2cce79248+948565bf.vasp,0.0,0.5974,0.5974
NbSe2+ReSe2_b05f084f9bded14a+22af4a09.vasp,0.0,0.8012,0.8012
NbSe2+ReSe2_b05f084f9bded14a+fbebb520.vasp,0.0,0.7799,0.7799
NbSe2+Sb2_f9e975677dd91069+2b9bcecc.vasp,0.0,-0.0805,-0.0805
NbSe2+TaSe2_e1deda5644284454+23dc9a45.vasp,0.0,0.0604,0.0604
NbSe2+TaSe2_e1deda5644284454+e92a6215.vasp,0.0,0.0203,0.0203
NbSe2+TiS2_a6a81543e6667e54+177331dc.vasp,0.0,0.1041,0.1041
NbSe2+TiS2_a6a81543e6667e54+b692008c.vasp,0.0,0.0837,0.0837
NbSe2+TiSe2_1dfc687e9383cf4d+07c995b5.vasp,0.0,0.1094,0.1094
NbSe2+TiSe2_1dfc687e9383cf4d+c8d9133e.vasp,0.0,0.0973,0.0973
NbSe2+WTe2_a69a4b4f38c3f0b0+e8d71ffe.vasp,0.0,1.3573,1.3573
NbTe2+NbTe2_57e0058ac8871a36+43815df5.vasp,0.0,1.798,1.798
NbTe2+NbTe2_57e0058ac8871a36+779c39fd.vasp,0.0,1.8415,1.8415
NbTe2+NiTe2_81d4df86cd050789+3c82f0b1.vasp,0.0,1.8106,1.8106
NbTe2+NiTe2_81d4df86cd050789+c8febd95.vasp,0.0,1.8802,1.8802
NbTe2+P2_64ba9fb4aedd29f0+bd83b2ce.vasp,0.0,0.6817,0.6817
NbTe2+P4_fbe2ec6c8c52aca5+9e3e5db3.vasp,0.0,0.7534,0.7534
NbTe2+Pd4Se6Hg2_f976de6b588b4247+0460efeb.vasp,0.0,0.4909,0.4909
NbTe2+Pd4Se6Hg2_f976de6b588b4247+60af8f1d.vasp,0.0,0.5352,0.5352
NbTe2+PdSe2_e8b602b0a014c900+b3c29305.vasp,0.0,0.9222,0.9222
NbTe2+PdSe2_e8b602b0a014c900+f24f9eca.vasp,0.0,0.9548,0.9548
NbTe2+Pt4Se6Hg2_56bbb4f1676416f2+7d6e5dbb.vasp,0.0,0.5424,0.5424
NbTe2+Pt4Se6Hg2_56bbb4f1676416f2+edde1826.vasp,0.0,0.589,0.589
NbTe2+Sb2Te3_a15fcabbdea70d70+f2d2734c.vasp,0.0,1.8594,1.8594
NbTe2+SnS_9e69bc037bab33c5+1dd36889.vasp,0.0,1.1205,1.1205
NbTe2+SnS_9e69bc037bab33c5+1f304162.vasp,0.0,0.924,0.924
NbTe2+SnS_9e69bc037bab33c5+2251a82f.vasp,0.0,0.9104,0.9104
NbTe2+SnS_9e69bc037bab33c5+be3db3ac.vasp,0.0,1.1336,1.1336
NbTe2+WS2_2938cdc543cef0f1+f63e3746.vasp,0.0,1.4362,1.4362
NiS2+NiS2_acd938e9d3a210a4+8e42820b.vasp,0.0,0.1302,0.1302
NiS2+NiS2_acd938e9d3a210a4+bfea4a04.vasp,0.0,0.1284,0.1284
NiS2+ReS2_a50a1b48ffd98334+2d0f9163.vasp,0.0,0.7339,0.7339
NiS2+ReS2_a50a1b48ffd98334+a93ae031.vasp,0.0,0.7256,0.7256
NiS2+Si2_2aa6762dd7410b1a+cde3af69.vasp,0.0,-0.4588,-0.4588
NiS2+SnSe2_76be4cb12492b569+2805c514.vasp,0.0,-0.3907,-0.3907
NiS2+TaS2_0b2ee33898d088aa+6524d7bc.vasp,0.0,-0.2669,-0.2669
NiS2+TaS2_0b2ee33898d088aa+a70ac57c.vasp,0.0,-0.2867,-0.2867
NiS2+TiS2_dad10bcd9be844c8+777e4fd2.vasp,0.0,-0.2582,-0.2582
NiS2+TiS2_dad10bcd9be844c8+9569a45d.vasp,0.0,-0.2202,-0.2202
NiSe2+NiSe2_37bc227c353cbc8b+32611a77.vasp,0.0,-0.0423,-0.0423
NiSe2+NiSe2_37bc227c353cbc8b+8d8b281d.vasp,0.0,-0.0074,-0.0074
NiSe2+PdS2_44ae803fd6d39d11+7a473d54.vasp,0.0,0.0863,0.0863
NiSe2+PdS2_44ae803fd6d39d11+b87653c9.vasp,0.0,0.0724,0.0724
NiSe2+PtTe2_1c8275246fee92eb+0e3ced00.vasp,0.0,0.6254,0.6254
NiSe2+TaSe2_8e2dbcbc55e8866c+7bac5a40.vasp,0.0,-0.2182,-0.2182
NiSe2+TaSe2_8e2dbcbc55e8866c+93af11ff.vasp,0.0,-0.1705,-0.1705
NiSe2+TiSe2_6d7713f15e2b3ac7+38bfcf95.vasp,0.0,-0.1463,-0.1463
NiSe2+TiSe2_6d7713f15e2b3ac7+c089f0b0.vasp,0.0,-0.1501,-0.1501
NiTe2+NiTe2_6d9b3fc47f18df1b+44ef8b5f.vasp,0.0,1.9073,1.9073
NiTe2+NiTe2_6d9b3fc47f18df1b+71afe4ee.vasp,0.0,1.9231,1.9231
NiTe2+P2_6e8ae91c2ab8a109+14763883.vasp,0.0,0.8205,0.8205
NiTe2+Pd4Se6Hg2_a346199f81095c77+38f5817f.vasp,0.0,0.4891,0.4891
NiTe2+Pd4Se6Hg2_a346199f81095c77+8b7e57a9.vasp,0.0,0.3608,0.3608
NiTe2+Pt4Se6Hg2_f39fda8c955af634+b825b7ac.vasp,0.0,0.5509,0.5509
NiTe2+Pt4Se6Hg2_f39fda8c955af634+cfa37c71.vasp,0.0,0.3775,0.3775
NiTe2+PtSe2_51eea3817954e0b9+0badb86f.vasp,0.0,1.1531,1.1531
NiTe2+PtSe2_51eea3817954e0b9+dd613e52.vasp,0.0,1.1804,1.1804
NiTe2+Sb2Te3_c3f9bbe248e7d3ef+314c6f0e.vasp,0.0,1.8911,1.8911
NiTe2+SnS2_ec734dccf388c690+3575aa01.vasp,0.0,1.0663,1.0663
NiTe2+SnS2_ec734dccf388c690+6d7fb002.vasp,0.0,1.0831,1.0831
NiTe2+ZrS2_d1dd02f1f02edbc6+201be2d3.vasp,0.0,0.6258,0.6258
NiTe2+ZrS2_d1dd02f1f02edbc6+828801dc.vasp,0.0,0.6094,0.6094
NiTe2+ZrSe2_17fca5d82fb9c571+5d7b07fe.vasp,0.0,0.4915,0.4915
NiTe2+ZrSe2_17fca5d82fb9c571+5f398fb5.vasp,0.0,0.4909,0.4909
P2+TaS2_c79af08a7d402c4a+3ab9ddbb.vasp,0.0,-0.8515,-0.8515
P2+TaS2_c79af08a7d402c4a+588767c1.vasp,0.0,-0.507,-0.507
P2+TaS2_c79af08a7d402c4a+8eda239f.vasp,0.0,-0.8532,-0.8532
P2+TaS2_c79af08a7d402c4a+c91760b6.vasp,0.0,-0.4877,-0.4877
P4+Zr2Te6_9440813a845d3b92+ee65f6e3.vasp,0.0,1.2363,1.2363
P4+ZrS2_5d8269ce243acd13+8c605c7b.vasp,0.0,-0.0118,-0.0118
Pd2Se4+Zr2Te6_83540c99cef557ff+67662da6.vasp,0.0,0.7819,0.7819
Pd2Se4+Zr2Te6_83540c99cef557ff+7ce3d6fb.vasp,0.0,0.786,0.786
Pd2Se4+Zr2Te6_83540c99cef557ff+ad86e039.vasp,0.0,0.9371,0.9371
Pd4Se6Hg2+Pd4Se6Hg2_38555f894110904c+bcf4da39.vasp,0.0,-0.8585,-0.8585
Pd4Se6Hg2+Pt4Se6Hg2_e3c7ad5c0e2b3ca3+50fd8b16.vasp,0.0,-0.7379,-0.7379
Pd4Se6Hg2+Zr2Te6_496487ac0cbdced8+7ff6f06c.vasp,0.0,1.1687,1.1687
Pd4Se6Hg2+Zr2Te6_496487ac0cbdced8+ca50bc20.vasp,0.0,1.1769,1.1769
Pd4Se6Hg2+ZrS2_d50a766b90c4b19a+71d55611.vasp,0.0,-0.2981,-0.2981
Pd4Se6Hg2+ZrS2_d50a766b90c4b19a+d8d456ff.vasp,0.0,-0.236,-0.236
PdS2+PdTe2_b594fa178e11310b+ac8dfb81.vasp,0.0,0.807,0.807
PdS2+ReSe2_8ab3c121ea94ef77+2b0a8fa7.vasp,0.0,0.6313,0.6313
PdS2+ReSe2_8ab3c121ea94ef77+db322412.vasp,0.0,0.6393,0.6393
PdS2+TaSe2_5b84b765675646c9+8f24381d.vasp,0.0,-0.1723,-0.1723
PdS2+TaSe2_5b84b765675646c9+d22fc1df.vasp,0.0,-0.1715,-0.1715
PdS2+TiSe2_6eb9bf43c91f1a48+76e10c5f.vasp,0.0,-0.0952,-0.0952
PdS2+TiSe2_6eb9bf43c91f1a48+dd6cfca8.vasp,0.0,-0.091,-0.091
PdSe2+PdSe2_d18d41697b8d39f5+1be5fbc0.vasp,0.0,0.0158,0.0158
PdSe2+PdSe2_d18d41697b8d39f5+b4118d62.vasp,0.0,-0.038,-0.038
PdSe2+PtSe2_3854e2a680a57ff5+f8bcc72a.vasp,0.0,0.1468,0.1468
PdTe2+PdTe2_d2921fce60ba4fa2+81346676.vasp,0.0,1.4077,1.4077
PdTe2+PdTe2_d2921fce60ba4fa2+cce2adad.vasp,0.0,1.3866,1.3866
PdTe2+PtTe2_6687ed3ea297e817+48dd0b58.vasp,0.0,1.5561,1.5561
PdTe2+PtTe2_6687ed3ea297e817+7adfadfe.vasp,0.0,1.5376,1.5376
PdTe2+TaSe2_12a110d063f488e5+df1c8cf8.vasp,0.0,0.2294,0.2294
PdTe2+TiS2_e34188724d294a4c+d3307485.vasp,0.0,0.493,0.493
PdTe2+TiSe2_f16afb6624d1fc77+24d96bd1.vasp,0.0,0.4253,0.4253
Pt4Se6Hg2+SnS2_5d7b18a798a1f830+770559df.vasp,0.0,-0.0356,-0.0356
Pt4Se6Hg2+SnS2_5d7b18a798a1f830+7f31a3c7.vasp,0.0,-0.1979,-0.1979
Pt4Se6Hg2+ZrS2_036971b805ce602f+62d0dba2.vasp,0.0,-0.2249,-0.2249
Pt4Se6Hg2+ZrS2_036971b805ce602f+9c2f91ae.vasp,0.0,-0.1625,-0.1625
Pt4Se6Hg2+ZrSe2_281df4ef8439cc57+4b954abd.vasp,0.0,-0.4108,-0.4108
Pt4Se6Hg2+ZrSe2_281df4ef8439cc57+e678c671.vasp,0.0,-0.3121,-0.3121
PtS2+TiSe2_f3d99ccdc51287de+92123d87.vasp,0.0,-0.0036,-0.0036
PtS2+TiSe2_f3d99ccdc51287de+b0ac82d2.vasp,0.0,0.0052,0.0052
PtTe2+PtTe2_495c6505b3dcb3a7+690a29f5.vasp,0.0,1.7758,1.7758
PtTe2+PtTe2_495c6505b3dcb3a7+f8c51f9f.vasp,0.0,1.7948,1.7948
PtTe2+Sb2_0bd07fa2506fab6f+e29a995e.vasp,0.0,1.3133,1.3133
PtTe2+TaSe2_2a5c6a76b47515c4+3b2ff930.vasp,0.0,0.2323,0.2323
ReS2+ReS2_211d48f3f786600d+991f88b1.vasp,0.0,1.3364,1.3364
ReS2+ReS2_211d48f3f786600d+e258d146.vasp,0.0,1.3301,1.3301
ReS2+TaS2_89aba873d46ae265+268167e7.vasp,0.0,0.5266,0.5266
ReS2+TaS2_89aba873d46ae265+a2ec7ef8.vasp,0.0,0.5175,0.5175
ReS2+WSe2_586b7046b27993dd+f66dafe5.vasp,0.0,1.5273,1.5273
ReSe2+ReSe2_5ae7ee83da310368+2eeb817a.vasp,0.0,1.0491,1.0491
ReSe2+ReSe2_5ae7ee83da310368+f6348338.vasp,0.0,1.0577,1.0577
ReSe2+TiS2_d1890a2f7da8ff07+661eec01.vasp,0.0,0.6206,0.6206
ReSe2+TiS2_d1890a2f7da8ff07+7a85b137.vasp,0.0,0.6027,0.6027
Sb2Te3+SnS2_93148f127a309217+6f40a374.vasp,0.0,1.1421,1.1421
Sb2Te3+ZrS2_e858f4121ea0f560+1828cb6d.vasp,0.0,1.1195,1.1195
Si2+TiS2_0b05a34b486da949+9f1889e0.vasp,0.0,-0.7331,-0.7331
Si2+ZrSe2_0937fbc0e70ed55c+932d69c5.vasp,0.0,-1.0522,-1.0522
